timestamp_utc,predicted_activepower_ev_1,persist
2019-12-17 23:45:00+00:00,26.94185,32.1157678251925
2019-12-18 00:00:00+00:00,28.86286,33.1220312472945
2019-12-18 00:15:00+00:00,29.716883,33.1991534212313
2019-12-18 00:30:00+00:00,29.800331,33.0745691597173
2019-12-18 00:45:00+00:00,29.40243,32.8659272256251
2019-12-18 01:00:00+00:00,28.764061,33.1072689546833
2019-12-18 01:15:00+00:00,28.038183,30.2784524398939
2019-12-18 01:30:00+00:00,27.272295,31.0620139926135
2019-12-18 01:45:00+00:00,26.441698,29.019143105713
2019-12-18 02:00:00+00:00,25.510435,27.7010810218291
2019-12-18 02:15:00+00:00,24.47259,27.272544745703502
2019-12-18 02:30:00+00:00,23.355207,27.140330193805
2019-12-18 02:45:00+00:00,22.199816,27.801392665985798
2019-12-18 03:00:00+00:00,21.044561,26.751594126828103
2019-12-18 03:15:00+00:00,19.915266,25.562164057203496
2019-12-18 03:30:00+00:00,18.82417,25.351501992051002
2019-12-18 03:45:00+00:00,17.772995,27.3096336766429
2019-12-18 04:00:00+00:00,16.757605,24.540119406730103
2019-12-18 04:15:00+00:00,15.772693,23.7600344267155
2019-12-18 04:30:00+00:00,14.815547,25.419832688242998
2019-12-18 04:45:00+00:00,13.888546,24.9833865841749
2019-12-18 05:00:00+00:00,13.000206,25.5482514890619
2019-12-18 05:15:00+00:00,12.1648,23.886282956061102
2019-12-18 05:30:00+00:00,11.400328,24.3554241658423
2019-12-18 05:45:00+00:00,10.724968,23.032778934590002
2019-12-18 06:00:00+00:00,10.152616,21.1750030087342
2019-12-18 06:15:00+00:00,9.688875,21.3847258788477
2019-12-18 06:30:00+00:00,9.328874,23.290748702687804
2019-12-18 06:45:00+00:00,9.057757,18.321770149348396
2019-12-18 07:00:00+00:00,8.853316,17.760975768893
2019-12-18 07:15:00+00:00,8.689637,17.1145191434813
2019-12-18 07:30:00+00:00,8.5405245,15.938877271395302
2019-12-18 07:45:00+00:00,8.381959,15.8442511706355
2019-12-18 08:00:00+00:00,8.193505,14.566304000512302
2019-12-18 08:15:00+00:00,7.958951,10.972940319227801
2019-12-18 08:30:00+00:00,7.6665797,9.61001684674213
2019-12-18 08:45:00+00:00,7.30943,9.8331973665723
2019-12-18 09:00:00+00:00,6.8856664,9.12214378173352
2019-12-18 09:15:00+00:00,6.3989596,7.331527784767281
2019-12-18 09:30:00+00:00,5.8586,4.11646090519441
2019-12-18 09:45:00+00:00,5.279057,4.740172232411441
2019-12-18 10:00:00+00:00,4.678696,4.05644867745668
2019-12-18 10:15:00+00:00,4.0778036,2.74339002073139
2019-12-18 10:30:00+00:00,3.4962168,2.75241532589077
2019-12-18 10:45:00+00:00,2.9511173,2.7417434788377406
2019-12-18 11:00:00+00:00,2.4554884,2.74635102812227
2019-12-18 11:15:00+00:00,2.017456,2.7572569920961603
2019-12-18 11:30:00+00:00,1.6404719,1.0095450090219
2019-12-18 11:45:00+00:00,1.3240634,0.3384189649099831
2019-12-18 12:00:00+00:00,1.0648493,0.0
2019-12-18 12:15:00+00:00,0.85756314,0.0
2019-12-18 12:30:00+00:00,0.69592154,0.0
2019-12-18 12:45:00+00:00,0.57329637,0.0
2019-12-18 13:00:00+00:00,0.48319477,0.0
2019-12-18 13:15:00+00:00,0.41956106,0.0
2019-12-18 13:30:00+00:00,0.37694624,0.0
2019-12-18 13:45:00+00:00,0.35059357,0.0
2019-12-18 14:00:00+00:00,0.33644417,0.0
2019-12-18 14:15:00+00:00,0.33109996,0.0
2019-12-18 14:30:00+00:00,0.33177534,0.0
2019-12-18 14:45:00+00:00,0.33620974,0.0
