,timestamp_forecast_update,predicted_activepower_ev_1,persist,power
2019-09-13 19:15:00,,0.52718294,0.516945626201182,0.53333249833348
2019-09-13 19:30:00,,0.52684104,0.511486118823263,0.528695465811627
2019-09-13 19:45:00,,0.526488,0.504223011760973,0.536346847805968
2019-09-13 20:00:00,,0.5261205,0.507760627808557,0.525434791382245
2019-09-13 20:15:00,,0.52573335,0.489758030959011,0.507869177789561
2019-09-13 20:30:00,,0.525336,0.475976358370804,0.493038188718317
2019-09-13 20:45:00,,0.5249186,0.451691779287272,0.473475533808448
2019-09-13 21:00:00,,0.5244899,0.480894507510128,0.474233992009051
2019-09-13 21:15:00,,0.52404016,0.536355197804507,0.502597545378763
2019-09-13 21:30:00,,0.5235654,0.500752195701699,0.505386444890705
2019-09-13 21:45:00,,0.5230763,0.523670158357722,0.493892671902116
